session_id,target
298,4.553034954833678e-08
299,2.137857627858439e-07
300,8.88702341162456e-05
301,7.061094271473664e-06
302,1.0080187619975117e-05
303,8.326798745162655e-08
304,0.012781202983437271
305,0.06445007213881694
306,5.294217558173665e-05
307,0.000927997219781277
308,0.0012363856663575063
309,0.0006019882115417635
310,5.259282790883176e-05
311,0.00180131881863099
312,0.007311520428525448
313,0.005704529417771137
314,5.991456016211465e-05
315,1.0675945226697423e-05
316,1.7267413387236837e-06
317,0.0013041656555562414
318,6.058040593355276e-05
319,3.055751001072817e-05
320,1.339278460514752e-06
321,0.0012904694457472848
322,9.270005170420219e-05
323,9.029535231426424e-05
324,0.009254930896606672
325,0.006282741567725738
326,0.0020024990275638904
327,4.4932490891099684e-05
328,0.00241535831756455
329,0.00011073026115162244
330,1.1194992496627875e-05
331,0.01273368545933233
332,0.012870614313045758
333,0.18691477704261247
334,1.8966210187265695e-05
335,0.00017311365149565104
336,0.001018656910007585
337,0.02242506969722719
338,0.012509267041505122
339,2.823504575468556e-05
340,0.0014440896312962377
341,6.306261806222238e-06
342,0.0016362520099542405
343,0.0005333224006903341
344,0.003719003834801894
345,0.0009391543789741333
346,0.0025583221734239397
347,0.41077314386735414
348,2.200073670421597e-05
349,6.700950522639458e-07
350,0.003421591180471735
351,0.00033967615377711096
352,0.014515396445705835
353,0.014393108343980226
354,0.00020025127892061358
355,0.002623338076685046
356,0.002260921253661347
357,4.1197916259570046e-05
358,4.810848985343964e-09
359,0.04447094748904409
360,5.043489346219063e-06
361,0.07007783843363588
362,0.03878373777888829
363,0.0009591145769298092
364,0.026178644586658095
365,3.1184364366518207e-09
366,3.110058132742319e-09
367,2.7389869321468823e-08
368,0.0018629123064936531
369,0.002144032941070823
370,0.00014859169706177763
371,0.000547947147628853
372,1.0566710809536348e-05
373,7.760836380127265e-08
374,4.233510493586512e-09
375,0.0005303600381059524
376,0.0011246018277780157
377,6.52040534169672e-05
378,1.7864553076798983e-08
379,1.94424603010745e-05
380,0.000354687677535915
381,0.00017311365149565104
382,0.0011915814216067772
383,2.9739263947324068e-06
384,0.0005533578087692409
385,0.0005713968283002334
386,7.497209196155544e-05
387,0.0002912932340597722
388,0.0007616767702880186
389,4.103644182116555e-05
390,0.00038402995171348925
391,5.686398816973225e-07
392,0.00013156425119904898
393,0.000547947147628853
394,3.1406774777521727e-06
395,0.00014443409375074548
396,8.502235887856722e-05
397,1.9078586524189466e-06
398,9.029033081104707e-05
399,1.0233352056465758e-08
400,1.1141908204433265e-05
401,3.028023218629556e-08
402,2.3968127490391353e-05
403,1.3385285741752533e-05
404,0.08807868333112776
405,5.5188249318974206e-05
406,0.008491817774274296
407,0.0008423903161289626
408,3.1406774777521727e-06
409,0.000962347138671767
410,2.327960703780145e-05
411,1.8780574357062622e-05
412,0.0005362730871611842
413,0.00040273787462205356
414,2.0226758979561316e-08
415,1.9523212896583722e-09
416,0.001265257780858222
417,0.0011084992505886067
418,4.147425381261127e-08
419,1.5773899993367066e-07
420,0.00019302725844787556
421,0.0007915132433548603
422,0.000547947147628853
423,3.386969930410452e-08
424,0.0001603521835828899
425,1.1952348395001938e-08
426,0.9095784092944967
427,3.2175039823670435e-06
428,1.9038392346968738e-09
429,0.0764764347434253
430,0.00011073026115162244
431,7.351970613723616e-06
432,0.003319849710233527
433,1.9441065157382923e-06
434,0.0002777475221333597
435,0.00018760802541009793
436,0.00016087750148610275
437,0.001713993235886055
438,0.0014504636919560224
439,0.001438318965228253
440,1.7991008863696184e-09
441,0.00037165989418002347
442,0.0008268142480572199
443,2.9649778136325513e-05
444,0.00024162745660640236
445,0.00488939174876515
446,0.0006421661963871545
447,3.247352502099468e-06
448,0.020603413847367906
449,0.0055120843511850875
450,5.154320799622334e-05
451,0.00023627431461379215
452,0.0006883644960584872
453,8.125593381971344e-05
454,3.706864507000924e-08
455,0.00013896871189916345
456,3.6642942491388393e-06
457,0.0004765156501509534
458,3.8041164426856195e-05
459,0.0004991368545015051
460,0.07254560595930032
461,0.000354687677535915
462,1.411669024906603e-06
463,2.1452521978268163e-07
464,0.000274006958024255
465,0.0014620389622216764
466,1.94424603010745e-05
467,9.987623635166884e-05
468,1.2704432259840732e-05
469,0.003778637932370722
470,0.005156442589670034
471,0.006547894312512388
472,2.058575063843685e-08
473,0.00039245017730066056
474,3.395539193376294e-07
475,0.01282393570751008
476,2.257343414842689e-08
477,0.0006182727918615447
478,6.559966915400392e-05
479,0.24768887377085996
480,8.668028782832572e-06
481,0.00290388233698629
482,0.008327090771464004
483,0.0019837734422224035
484,0.0005200095045568813
485,0.004876515522525018
486,2.6938481340204926e-05
487,0.0008791947986672617
488,4.198871559110631e-05
489,0.00022821580931110192
490,3.157716686344512e-07
491,0.0018776118665677465
492,0.000279911684109294
493,0.00017311365149565104
494,4.779166159537464e-06
495,1.8446897568187366e-05
496,0.021729900190136965
497,0.00022442640754805
498,0.001015924495150353
499,1.3675909744855254e-13
500,0.0008142857319819138
501,0.08469227721000676
502,0.054118088493007775
503,0.019170320074750537
504,0.00032472113005489175
505,7.472573675754615e-05
506,5.72619567104454e-06
507,0.0007624320660559609
508,0.00012992124986953768
509,3.7504710022281157e-06
510,0.000870916993222181
511,1.7991008863696184e-09
512,6.337742613048502e-05
513,1.9214744258685485e-06
514,0.005338491065501836
515,0.007160466517751301
516,0.003810433416480695
517,0.005295449669730692
518,2.296313865398569e-05
519,0.025774102208383838
520,0.00022849680559834502
521,0.06081740554495134
522,0.0641733314997185
523,2.04314060865231e-06
524,0.0005104036083720479
525,0.07007783843363588
526,5.630761718905957e-05
527,0.0003962048675484303
528,0.008157116284241503
529,0.0035906203244148406
530,3.2175039823670435e-06
531,0.00010448892841223716
532,0.005631614691664045
533,4.810848985343964e-09
534,0.015128058233806472
535,2.0860384792502355e-08
536,0.053691145912855995
537,0.00011739171475442551
538,0.0027546660662660753
539,0.00034728001448983316
540,3.0807818541413743e-06
541,0.00015196026237746372
542,0.007297990671701758
543,0.000314030261196591
544,0.006732544826515237
545,2.2451931114424267e-05
546,0.00024284271341379316
547,0.00140813561159929
548,2.35289022034347e-06
549,0.000900790066124342
550,8.805546075504723e-05
551,0.012056470360127254
552,0.23016753829862766
553,2.9676900031480522e-08
554,2.5840460902892387e-06
555,1.463307003614375e-07
556,0.004240454970267767
557,0.003250075054900732
558,3.2554691195486e-05
559,1.5217791793775855e-05
560,0.019014640698224883
561,3.266450407153017e-05
562,0.0007118908983956203
563,0.0014593870651944695
564,0.0001361497273527991
565,0.00035812651077989663
566,4.022345383456885e-05
567,9.578975950507943e-05
568,0.0011223263617647149
569,0.0003812304299613075
570,0.0025627663520639116
571,0.0002449602480893838
572,0.07863414085590405
573,1.2292017275044131e-07
574,2.5715249423424802e-05
575,4.810848985343964e-09
576,0.000897888035571865
577,0.004706693099337835
578,2.3845195163938584e-07
579,3.424538826658043e-05
580,3.2083576016617126e-05
581,0.0033431399465454633
582,3.900176193896436e-06
583,0.00033278093878481846
584,0.08044650960916809
585,2.3756024755998613e-05
586,0.012468398857222337
587,0.00045597274201549697
588,0.0003000747319715623
589,0.0253204746597634
590,2.3845195163938584e-07
591,1.858942441514291e-05
592,4.810848985343964e-09
593,1.0538582669755382e-09
594,2.240662712070661e-06
595,0.00011673751069145141
596,0.0009329545478679844
597,0.00017288868617183184
598,3.2175039823670435e-06
599,3.8915622967554015e-06
600,0.0018594931959952335
601,0.000343956344143388
602,0.014528967823821709
603,4.101695048035015e-06
604,1.1113359450389389e-05
605,0.002955476380031981
606,0.0014995999977676186
607,0.0005787893758743347
608,0.00011976143362630322
609,0.00019503617784677848
610,2.234973740865701e-07
611,0.0016705867839810636
612,0.01800513142573249
613,8.759117600832198e-07
614,0.00018781269305263949
615,4.122964936099688e-05
616,4.1211377594860567e-05
617,2.934006673677931e-05
618,9.2869245068391e-06
619,0.00024957186544969295
620,0.06240767629685387
621,0.00041926637999918165
622,0.1877514693339402
623,0.0001206172769923546
624,4.810848985343964e-09
625,0.03454978039423715
626,0.0009881044057291984
627,2.8811686370702327e-06
628,5.61196878633278e-10
629,1.7462212637998633e-05
630,8.759117600832198e-07
631,8.942014916507262e-06
632,0.0005020049604673784
633,0.018766877145284695
634,0.00047854148094407235
635,1.2292017275044131e-07
636,0.002097441599765305
637,4.757756934450831e-05
638,0.00039245017730066056
639,2.0226758979561316e-08
640,2.4922156166547853e-08
641,8.834560141328543e-05
642,0.0012105381013484831
643,0.030536059220445885
644,0.001008016370987478
645,0.09120446293498505
646,0.00020784734778023423
647,0.0001479599185898636
648,2.0877072119672512e-05
649,0.00019869698576903703
650,0.0006127493134008733
651,0.002237797084926989
652,0.07554612346625107
653,0.00027058571734702336
654,2.0656655084010088e-05
655,0.00780328002395976
656,0.022612440997311297
657,7.363750531208055e-09
658,3.480901806734887e-05
659,0.00010462648698376742
660,0.00012523789233727628
661,6.532769768602738e-06
662,1.7671827826371705e-08
663,2.459803978838002e-07
664,0.00019120495708116751
665,1.3133928695094624e-06
666,0.0012374305472138026
667,0.01988476155501741
668,0.04447349868673744
669,5.5472511222822653e-05
670,4.824506346869516e-06
671,0.005854716849507541
672,0.04179797478926929
673,0.05696929128376377
674,0.0005021144574153063
675,0.004313929398468995
676,0.004472568758189875
677,0.00549737215802664
678,0.018106225654985
679,2.4317697981675825e-08
680,0.005169646294720597
681,0.0007659207931624247
682,4.824506346869516e-06
683,0.000547947147628853
684,0.08120940856736882
685,0.00011073026115162244
686,0.011535339035546288
687,0.00011073026115162244
688,0.03000978160005077
689,0.011669373455971617
690,0.01678038983014164
691,2.1860982216847547e-05
692,7.351970613723616e-06
693,0.0014131824672312591
694,9.019569290051828e-05
695,0.00010525708381609386
696,9.49141124398103e-06
697,0.00030326504552362474
698,0.00039245017730066056
699,0.0003056792505043509
700,0.002008979966140941
701,1.665886688694323e-05
702,2.3512271087889164e-05
703,0.008157116284241503
704,0.011375631562205668
705,0.00039245017730066056
706,0.00021363246648337903
707,0.00014374805791095332
708,0.0010942396172607047
709,0.7230043407169898
710,8.351162667176821e-05
711,5.82677350725804e-05
712,0.007431694443307467
713,6.429300308880028e-05
714,0.0060161914839782175
715,1.0790260003668794e-05
716,0.003885023331332465
717,0.00013962937495187237
718,0.008229722546521752
719,0.0003812304299613075
720,3.862380910042093e-07
721,2.3997628014653505e-06
722,0.00038876595024599057
723,0.004202324295499821
724,0.0008697327509409482
725,2.0556868829925173e-06
726,0.002389279982604164
727,0.0038502422338494613
728,0.010804803993265897
729,0.0009616421079730882
730,0.008327328870054137
731,0.0005298782668071558
732,0.0002798547824276798
733,1.0788022227464492e-07
734,1.848092754813513e-05
735,0.023068044289581847
736,5.6771142277293664e-11
737,3.33119669003123e-05
738,5.467799218579663e-05
739,6.758086870679571e-06
740,0.001010018908194704
741,0.00026236479390499373
742,0.0024399545587789036
743,0.0014277231040378104
744,1.3969270441059932e-06
745,0.0010669488648056811
746,0.06781262268266972
747,1.2873677754369153e-05
748,0.00017710294261792713
749,0.05284390984519062
750,0.000547947147628853
751,1.891161392429643e-06
752,1.6927725163505024e-06
753,6.000394029252382e-05
754,3.2175039823670435e-06
755,4.054131674103307e-05
756,0.0026307319685886787
757,0.0070570994051179425
758,5.5982162497925753e-05
759,4.417569942635471e-05
760,0.00043611020665002535
761,0.0010553272910349316
762,0.0007414374145049423
763,0.002322913835810964
764,0.0011023634727327335
765,0.023715549483540845
766,1.1641345990679331e-05
767,0.0009981419140258944
768,0.0001131592459674481
769,2.2727394741190724e-05
770,0.040242649269745634
771,0.005207502123931362
772,3.3026926816729493e-07
773,0.00038876595024599057
774,0.00019966301786120217
775,0.00013300828452172166
776,0.00484989607776403
777,0.03408879084878083
778,7.0762940155165405e-06
779,7.363750531208055e-09
780,0.00027964771978365727
781,0.03748439490700555
782,0.0858439330420924
783,0.0007702713403168645
784,0.0006351876081304351
785,6.979878684107482e-05
786,0.00607970903418088
787,0.00010579847276232863
788,4.26439216457747e-05
789,0.00012385358875836855
790,6.330223024674692e-05
791,0.0001886423097186965
792,0.00039645036091520437
793,0.000262296711321324
794,0.0011750054770291402
795,0.007518449328593229
796,2.2798849764104426e-06
797,0.00029108071774810545
798,2.7635890771359696e-07
799,2.546640058321955e-09
800,0.00048388019711130976
801,1.754223751905903e-05
802,0.00036699686192775613
803,5.01582423516665e-05
804,0.011662372429295584
805,0.0022578243963478203
806,3.831793386488257e-13
807,3.391991261475184e-05
808,5.2479239304725486e-08
809,0.5556813885309178
810,6.478224531489783e-05
811,3.682638305457909e-08
812,0.000312389151085665
813,1.0519097952234364e-05
814,0.004245989255920493
815,0.005327337999881119
816,0.0061688278107650445
817,0.006103353426857643
818,0.0008409636797494835
819,0.00011417487456661564
820,0.015238931299223534
821,0.0611682606448151
822,0.0033841099096948418
823,0.05696929128376377
824,0.00028582756244936665
825,0.00038876595024599057
826,6.435120213306968e-05
827,0.0011920307875887084
828,0.00039245017730066056
829,0.00034690897186629745
830,0.0003782098189240849
831,0.027229587156574392
832,2.630665165995504e-05
833,0.00015267709611814989
834,2.2147661571368305e-05
835,0.00015226823445217108
836,2.1077664546004164e-06
837,0.0009059065741516216
838,7.162929707161544e-08
839,7.398749773730669e-05
840,6.677977919679885e-06
841,4.4316696228542475e-06
842,0.00015728025115807853
843,0.015113120594957164
844,0.003510817778787085
845,0.0004070024724812264
846,7.061094271473664e-06
847,5.139547907213267e-06
848,1.3338392658605993e-05
849,0.00028106787776365676
850,1.1581738203241268e-05
851,6.491442340825033e-08
852,0.00013714448710200084
853,0.000547947147628853
854,2.8519987846291244e-05
855,1.2917302315705686e-05
856,2.8300730628243358e-05
857,0.00011073026115162244
858,0.00025597812541781857
859,0.0018421693928308428
860,1.1334024548594327e-05
861,0.0017369662956166147
862,1.6349405696603145e-05
863,5.0850958418742606e-05
864,0.0004655081759081534
865,0.0024160622605402097
866,4.678468635355005e-05
867,0.001266505324398145
868,0.009045749472845406
869,2.3845195163938584e-07
870,4.533034263788504e-05
871,1.5392872562717417e-05
872,0.0001165884766259454
873,6.409541530905193e-07
874,0.004678524492114726
875,0.00017901600578671504
876,0.0016428588745373326
877,0.002258414293775493
878,0.00034276162531691085
879,2.2190523020987637e-05
880,0.051203522670268495
881,0.0007271977557175873
882,0.0016337621480862815
883,0.10723258753210727
884,0.0016263884496435727
885,9.472521952378511e-05
886,3.911835775155907e-06
887,0.00011311427384569498
888,3.7123517663634597e-06
889,0.00030701410605229876
890,2.3845195163938584e-07
891,0.00014234117421153095
892,0.00042603700246784064
893,0.00011073026115162244
894,0.0013398295554673011
895,0.00012385358875836855
896,0.06293331878290302
897,1.0788022227464492e-07
898,0.06808081562114933
899,2.450037810715166e-06
900,0.0001555829660121959
901,0.02536255714232167
902,2.081837446973987e-05
903,0.0007699110236637269
904,0.0031962385372579557
905,0.07863414085590405
906,8.754633380607939e-06
907,0.006369211868922827
908,0.00019220756287969076
909,0.0002671768997126689
910,1.4413683383108986e-05
911,1.9739751612567125e-06
912,1.2489367995229204e-05
913,0.00013968132970439528
914,0.004171814808369635
915,0.00034628366687539347
916,3.048404399695676e-05
917,2.0616382737291588e-05
918,0.00012083286796051729
919,4.810848985343964e-09
920,0.011613655916058473
921,0.009096046635026202
922,4.754877045737951e-06
923,2.4820837981028077e-05
924,1.3133928695094624e-06
925,0.0013639836840682181
926,4.810848985343964e-09
927,0.0023727391619219186
928,0.0007646230073732884
929,0.004916882696071764
930,0.22278335338658767
931,0.00039245017730066056
932,0.07863414085590405
933,0.00011073026115162244
934,1.3553859705841634e-08
935,9.87073810349743e-06
936,0.0025671499387218653
937,4.810848985343964e-09
938,0.0027596308195378754
939,0.020248871246555143
940,4.587911128354329e-05
941,3.2398659984141284e-09
942,1.88612126878162e-05
943,0.00614497662590395
944,0.0058503873829811575
945,0.02432391321618953
946,5.216844322876944e-07
947,7.471937833005642e-06
948,4.481139950857657e-11
949,2.815652060188242e-05
950,3.928406874412749e-06
951,0.00022090274330698685
952,2.351998279903079e-07
953,0.00015352086614191154
954,0.0132577292421239
955,1.94424603010745e-05
956,8.759117600832198e-07
957,4.810848985343964e-09
958,0.005483981950816126
959,0.11289566076074731
960,2.5510753629309327e-07
961,2.7635890771359696e-07
962,0.0005307800531102989
963,1.9006820358752895e-08
964,0.006073107281013182
965,1.81808437332866e-05
966,0.00036378296442409456
967,5.021757616455211e-09
968,0.006496034449395167
969,4.030202917109934e-11
970,2.6082958786012242e-05
971,0.00028626175396141614
972,8.509532715999202e-05
973,0.03813845632715394
974,0.0012787704456045214
975,0.0065890871328547745
976,0.0005266232843943318
977,0.00018363185591782266
978,3.1406774777521727e-06
979,0.013800884062659943
980,2.958832255480805e-10
981,4.5957979511431095e-07
982,0.005208605357507943
983,0.00038588808834596425
984,7.236451556195325e-05
985,0.0134729332915585
986,0.00028130729173421806
987,0.00036157187182196427
988,2.348088388454361e-05
989,0.0537359927594156
990,2.1243715161418127e-06
991,0.0006471945912443932
992,0.001441711629663617
993,6.765034117737872e-07
994,1.8530998489016834e-05
995,3.915403712596725e-05
996,9.881923387278294e-07
997,0.057113350634893076
998,0.0007467873738170264
999,0.0009125597986203453
1000,0.015403597438722034
1001,0.00012282246544497705
1002,0.08025552503837177
1003,2.3216572514515984e-08
1004,8.039115909418299e-05
1005,0.0007612638801142785
1006,0.0005951875432756269
1007,1.33797928036281e-05
1008,0.05966616205591938
1009,0.0057211340627572665
1010,7.601502700530542e-05
1011,0.0001278866052225185
1012,8.15729222095889e-06
1013,0.003817272745999616
1014,0.002071716978159748
1015,1.5551318466067168e-05
1016,0.03821897336012252
1017,0.0019122345242065283
1018,3.640538168885661e-07
1019,5.422686906858722e-05
1020,6.177742215852739e-05
1021,0.0016037206194929354
1022,4.1191562138378136e-05
1023,2.3461290341687915e-07
1024,9.57491054123798e-06
1025,0.041805652242298666
1026,0.000547947147628853
1027,1.5097056256863074e-05
1028,2.3356805952419916e-08
1029,0.0001203883281085524
1030,0.05696929128376377
1031,0.0005422359052166389
1032,0.001611473745502929
1033,6.302074881240451e-08
1034,0.027877270230741776
1035,8.464032361062232e-08
1036,0.0013869166241510813
1037,1.8887029078546504e-05
1038,0.00044520907453157027
1039,3.955212288620546e-05
1040,0.009705373545442838
1041,0.00050563794925002
1042,0.00019334064006703872
1043,2.8569476098792383e-05
1044,3.5053448756160566e-05
1045,0.00013253911105244335
1046,4.926278513340765e-06
1047,4.0366329712196705e-09
1048,0.07863414085590405
1049,8.169455271690815e-05
1050,0.0043095761602459605
1051,0.0005406701185652792
1052,3.5822262698776174e-05
1053,1.9230494946917166e-06
1054,0.005889908880742777
1055,0.0002787922736525044
1056,1.920444152368726e-05
1057,2.2956411497938865e-05
1058,0.00011340303298936649
1059,0.00017458018353979344
1060,0.045186439767643
1061,0.0046433430033020855
1062,0.002065050825529709
1063,0.000370542784290703
1064,1.770354124939549e-06
1065,1.0816134870554583e-08
1066,7.22895662752048e-05
1067,0.00012783448843396426
1068,0.0007391446955121432
1069,5.0505729140816625e-05
1070,7.948925762800898e-08
1071,0.024065310724649434
1072,0.0013897985415467027
1073,2.5206122143194087e-05
1074,2.2463566921143244e-05
1075,0.01526111686063452
1076,0.014100560015974239
1077,0.028009362139092324
1078,6.491442340825033e-08
1079,5.127799211322593e-06
1080,0.07522748577774796
1081,1.3931629201072003e-05
1082,0.0026703138256012012
1083,3.225990856713185e-08
1084,7.351970613723616e-06
1085,0.00023982744993251675
1086,0.03750301526116291
1087,0.003914534190315112
1088,1.2136390528267345e-05
1089,5.218285747291385e-05
1090,7.363750531208055e-09
1091,0.00043330256539641094
1092,0.00017255449426434592
1093,0.043666396716965816
1094,0.008730113230359762
1095,0.0012441233905402984
1096,3.636223501683605e-05
1097,0.001976925844861652
1098,3.555230683212264e-06
1099,0.005102541429807428
1100,5.201549052875347e-05
1101,0.006510432716659928
1102,0.00042016612842153136
1103,3.206933397832712e-06
1104,0.00024087293837177015
1105,0.000659551418057256
1106,1.958386469612418e-05
1107,0.015001927198766127
1108,0.0007316920093933107
1109,9.220438997753477e-09
1110,1.0392351179897233e-05
1111,0.0013816625213998984
1112,5.188625419046872e-05
1113,0.0006957144067226678
1114,1.0357521300202523e-05
1115,7.061094271473664e-06
1116,0.00010314546719454613
1117,0.0001577987494917504
1118,0.0008333609269907316
1119,0.00031828737125248584
1120,7.061094271473664e-06
1121,7.061094271473664e-06
1122,0.00010449636885819741
1123,0.007993578785536607
1124,4.6192355988590197e-05
1125,0.00023229618383216667
